uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,quote_count,indexed_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels
at://did:plc:skhighcsys2pk4dh5d4sgi6w/app.bsky.feed.post/3lro2ncthps2u,bafyreie6tflfb5a4puszghvtj5cfdopjhaqrrag7nqfqdad2qjk7kffisq,advocacywarrior.bsky.social,Advocacy Warrior 🇨🇦 🍁& Part Owner of Canada,#alberta #abpoli #cdnpoli,,,,0,2,4,0,2025-06-15T18:02:33Z,NA,NA,at://did:plc:skhighcsys2pk4dh5d4sgi6w/app.bsky.feed.post/3lro2mgfmic2u,,,,,
at://did:plc:bee36dx6mwhatcbc5bjeyfq2/app.bsky.feed.post/3lro2kllxls25,bafyreieukcf5sewd4zd6jegxikcnyzbxhxc6odttzlxne4lhp3qicctzre,educatedvoters.bsky.social,Educated Voters,"Carney’s first border plan, an expansive omnibus bill called the “Strong Borders Act,” renews and deepens the Canada-U.S. border security partnership and keeps Canada aligned with U.S. President Donald Trump’s racist scapegoating of immigrants and refugees. 

#canpoli #cdnpoli",,,,1,1,1,0,2025-06-15T18:05:53Z,NA,NA,NA,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro2ik57ek2g,bafyreid5jag2jyotcxu4ocewq52gv4mri3syd22im3il5ffgufs5xh76wq,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,0,0,0,2025-06-15T18:04:58Z,NA,NA,NA,,,,,
at://did:plc:jmabo2bzbbyk7x37zog4xwtp/app.bsky.feed.post/3lro2feutxk2g,bafyreiaskbjkkfukptgvdm7bhqdcstcst5qvsmmvigar4igzg4wzvpwzfe,pokhra.bsky.social,Nabin,"Rosemary Barton speaks with Federal Trade Minister Dominic LeBlanc about what the federal government is looking to achieve at the G7 in Kananaskis, & also with  Alberta Premier Danielle Smith about AB's role in becoming an 'energy superpower.'
#cdnpoli #tariff #G7Summit2025 youtu.be/XTTleAyLGjA?...",,,,0,2,2,1,2025-06-15T18:02:57Z,NA,NA,NA,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro2boho2k2g,bafyreibno5qwgjgc4xir5lp6zqyr3wxa3bcj2l2r36en25igrjeappyyyi,jimmydp01.bsky.social,James David Payne,"#ICC #ICJ 

#genocide 
#Ableg #Cdnpoli
#Gaza #Palestine",,,,0,0,1,0,2025-06-15T18:00:57Z,NA,NA,NA,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro2aev2xc2g,bafyreibpeurkmoazucaawaeub4276ovo5vdu2uyk76nhh2kzxnwqbcf33u,jimmydp01.bsky.social,James David Payne,"#ICC #ICJ 

#genocide 
#Ableg #Cdnpoli",,,,1,0,1,0,2025-06-15T18:00:07Z,NA,NA,at://did:plc:l6vffjusrquvfnntha6i3gq6/app.bsky.feed.post/3lrh2cf6lec2z,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro27whbmc2g,bafyreigjtosomxhtgawoccxedepqxntk3hpznjmbh4wburtvfuobgutbki,jimmydp01.bsky.social,James David Payne,"#ICC #ICJ 

#genocide 
#Ableg #Cdnpoli
#Gaza #Palestine",,,,0,0,0,0,2025-06-15T17:59:52Z,NA,NA,at://did:plc:l6vffjusrquvfnntha6i3gq6/app.bsky.feed.post/3lrnawj4mrc2x,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro26obkzs2g,bafyreieuddt3tniipj4rccmph6owo5uwopk4w2igqhiii5w5uajpgsglne,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,0,1,0,2025-06-15T17:59:10Z,NA,NA,at://did:plc:f4acpx6ul3uic6hyh4gikrm7/app.bsky.feed.post/3lrnvhaxaok25,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro25yiggs2g,bafyreibwl4thpgnvn4w3v2jrjc4djrwohiompyo4byxyhznqb4oomzm73a,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,0,1,0,2025-06-15T17:58:52Z,NA,NA,NA,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro23uljac2g,bafyreidni6jfcqvlhxnggpyigcwkpakzh2e3ts6vtbd3tz3og7ljmtrf24,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,0,0,0,2025-06-15T17:57:41Z,NA,NA,NA,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro236isy22g,bafyreiebsarh4zxmi7zcdvuk2g2ycjwy2fwofe6tsagzhhodldyvdx44xm,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,0,0,0,2025-06-15T17:57:13Z,NA,NA,at://did:plc:eeohactt456yxrtx3xa2zfan/app.bsky.feed.post/3lrlks7kypk2m,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lro22kenp22g,bafyreiauuxut4swzgnhhqqahs4ghre72scaldaegqo7xcqfl7tjk6oih54,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,0,0,0,2025-06-15T17:56:51Z,NA,NA,at://did:plc:eeohactt456yxrtx3xa2zfan/app.bsky.feed.post/3lrlu2d4mlc2l,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lrnzzvqip22g,bafyreihpllf5mkt5lcujwpe3x34sd5a467w275aueuyyyjepnzi2luckdu,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,0,0,0,2025-06-15T17:56:30Z,NA,NA,at://did:plc:eeohactt456yxrtx3xa2zfan/app.bsky.feed.post/3lrmrbg45cc22,,,,,
at://did:plc:nnclnmuvdkazsa3l34dsaozd/app.bsky.feed.post/3lrnzs4zl5k2k,bafyreig2qpue2xn5xni7gd4j2egfpa573ykfwstwjrw52sxh6abazypf3y,bronco22.bsky.social,Pierre’s Fondled Wood,"Get ready for him to be a pissy loser because his birthday parade sucked more ass than Lindsey Graham. 
#cdnpoli
#trump",,,,0,0,0,0,2025-06-15T17:52:09Z,NA,NA,at://did:plc:dl733qoamovlx7pxkcymfbvi/app.bsky.feed.post/3lrnzh5sgsk2b,,,,,
at://did:plc:hc5rfy5v7qo5f6yjsuiyo3cf/app.bsky.feed.post/3lrnznwojss2b,bafyreibjbsqr4k2iqdieh2kuh5lof4ywynmtf25h27x5w6mv4woluiby5a,noucp4me.bsky.social,NoUCP4Me,"And...here we go! Pay for your eye exams, prescriptions, vaccinations..while we use your money to pay our private doctor friends double for surgical contracts outside hospitals....the slide into further privatized healthcare in Alberta continues. DON'T MOVE TO ALBERTA #cdnpoli #CorruptCare #abpoli",,,,0,4,3,1,2025-06-15T17:49:48Z,NA,NA,NA,,,,,
at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnzk5j6mk2i,bafyreie66zrqnignkmsnriw5cifiqnpdxrtxcn2fll36hms7z4gedr4jwu,liseabetta.bsky.social,,#Cdnpoli #USpoli,,,,1,0,3,0,2025-06-15T17:47:40Z,NA,NA,at://did:plc:mkzewv6qowvw524zhmmty5nz/app.bsky.feed.post/3lrnyoupnis22,,,,,
at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnzc35twk2c,bafyreifr5pnnhmloju77cb34hpe6cgan4nszpuoypw4mei63f4dsdrbzh4,liseabetta.bsky.social,,A bonny tribute to your Da. ❤️         #cdnpoli,,,,0,0,0,0,2025-06-15T17:43:09Z,NA,NA,at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3lrnjt6d6ws2z,,,,,
at://did:plc:hc5rfy5v7qo5f6yjsuiyo3cf/app.bsky.feed.post/3lrnz36wbhs2b,bafyreidagdguobpemsbsgl7v2en432krm6izccl2yxt57xss3skqqhioha,noucp4me.bsky.social,NoUCP4Me,"Yes, yes, and yes. UCP have wasted billions. This is about as smart as taking popsicles away from sick kids #healthcare #abpoli #cdnpoli #CorruptCare #abhealth #cdnhealth #ableg @ABmunis",,,,0,2,6,0,2025-06-15T17:39:19Z,NA,NA,at://did:plc:ovf5l46vctrnscii22bmlzud/app.bsky.feed.post/3lrntys6xbk2j,,,,,
at://did:plc:6vzffmqqbdgof6a5x2otwck3/app.bsky.feed.post/3lrnz24k2gs2l,bafyreifcmvx2q4anzkp2qlim53spti24kokrs3hpsgv4kj72jpv4ieqm6y,sheamuspatt.bsky.social,Jim Patterson  🇨🇦,"Yes, of course, no doubt even in those ridings where they don't have a chance. I'm in total agreement that #ProportionalRepresentation would better represent Canadian voters. It's just going to take a lot of public pressure to make it happen.
#cdnpoli",,,,0,0,2,0,2025-06-15T17:38:44Z,at://did:plc:xuivv5lfdceerbemwheokikj/app.bsky.feed.post/3lrnwkuun2c2d,at://did:plc:2i7oxduqytwpwssjrxtt2ade/app.bsky.feed.post/3lrnrwifki22r,NA,,,,,
at://did:plc:orqumldbyybi5usghpbne4qq/app.bsky.feed.post/3lrnyv4visk2j,bafyreiej73ltlxoe4kx5j7qtipbqhq4cgrnbawlc26yjyv7bgpemy5thtm,peebsy0.bsky.social,Informed Takes," Hi @mark-carney.bsky.social, big fan... 

Can we amend this code to include the people being held in detention by for-profit ""security firms?""

Asking for moral clarity here... 

#cdnpoli",,,,0,0,2,0,2025-06-15T17:35:58Z,NA,NA,NA,,,,,
at://did:plc:nojsdi2vbnqidm37brlyfgta/app.bsky.feed.post/3lrnyrtytps2k,bafyreiew7zx6n2lh2e32hjtau7vufxqacxgmqhfqbgjocdh5odbywmx74y,hipmum29.bsky.social,hipmum29 🇨🇦,Complete overkill from an authoritarian state and country. There is no excuse or defence for this.   #uspoli #cdnpoli #G7 #LosAngeles #ICE #boycottusa,,,,0,1,4,0,2025-06-15T17:34:06Z,NA,NA,at://did:plc:udnac33pmf2iwcblpeai5a5p/app.bsky.feed.post/3lrmiou4xfs24,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lrnylm7ayk2t,bafyreif2tygeq6gyhdokaiyexo37tiuqmonpqq4w2wnixl6gqp2ugh45wm,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,0,1,0,2025-06-15T17:30:36Z,NA,NA,at://did:plc:nzmx4qun3yrxgsb7i2oobott/app.bsky.feed.post/3lrny4ch47c2b,,,,,
at://did:plc:56obiuwdii45z3w6wzsopra7/app.bsky.feed.post/3lrnyknhlhc22,bafyreic2kijzjaddhrasqpl4gqfhua6m2jz34zt36wqthe2yv3xxfaop7i,peteys.bsky.social,Polsky Pete,Tell Prime Minister Carney to block Donald Trump’s billionaire donors from owning or building pipelines in Canada! #cdnpoli #PRGT www.dogwoodbc.ca/petitions/ca...,,,,0,0,0,0,2025-06-15T17:30:07Z,NA,NA,NA,,,,,
at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnygt4yu22g,bafyreicfo3hc4tvqvoq52b3njsxvayynybl2kyu3xtjd24267kz2v723mq,liseabetta.bsky.social,,I'm happy to oblige. #USpoli #Cdnpoli #KristiNoem #DHS,,,,0,0,1,0,2025-06-15T17:27:55Z,NA,NA,at://did:plc:dxowv7xhhfzazjo3fgi7nv53/app.bsky.feed.post/3lrm6fc6xek2b,,,,,
at://did:plc:zfyeu66d2d7ghnhkvbpzux4f/app.bsky.feed.post/3lrny62hpic2e,bafyreig4fj5x4gbzwbndo3nzxaumh2f7f6erscwag5hotydgznvkl3ds5q,judi2k2c.bsky.social,Judi 🇨🇦,"I hope this is already in their sights given PMMC’s comments about Canada standing independently but just in case….
Tell Prime Minister Carney to block Donald Trump’s billionaire donors from owning or building pipelines in Canada! #cdnpoli #PRGT www.dogwoodbc.ca/petitions/ca...",,,,0,0,1,0,2025-06-15T17:23:03Z,NA,NA,NA,,,,,
at://did:plc:ds754ftij2sietnipbzgwxow/app.bsky.feed.post/3lrnxykpro227,bafyreiaektnevsgkh3isfu6begzjlubxpufbvnkrwmfyyquuc2fz4ei7lq,blackburn.ca,Sabine,"This looks like social/affordable  housing that works for people and the environment
#cdnpoli",,,,0,0,0,0,2025-06-15T17:19:58Z,NA,NA,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lrnofd5man23,,,,,
at://did:plc:6vzffmqqbdgof6a5x2otwck3/app.bsky.feed.post/3lrnxnhcnac2l,bafyreig3zb4sqfgzfengdvjeanm6zjktirdwlrfuwntnstprxszrob2xmy,sheamuspatt.bsky.social,Jim Patterson  🇨🇦,"I think they take it seriously, they just don't think it's something they can bargain over as the #Liberal and #Conservative parties will never go for it. Their tag team #FPTP system ensures they will each get control every few years.
#ProportionalRepresentation #cdnpoli",,,,1,0,3,0,2025-06-15T17:13:45Z,at://did:plc:xuivv5lfdceerbemwheokikj/app.bsky.feed.post/3lrnwr7pxpc2d,at://did:plc:xuivv5lfdceerbemwheokikj/app.bsky.feed.post/3lrnwr7pxpc2d,NA,,,,,
at://did:plc:ggfyzhhunmx7gkinazgpbsgt/app.bsky.feed.post/3lrnxlpsn7c2d,bafyreiazyceqjzkw6bz25pbltmhio2nx5tkstxytikel2gxqrn3lqclyoq,stubblejumper.bsky.social,Stubblejumper,"Marlaina needs $$ to pay for her $80 million Turkish Tylenol and AHS scandals.

#cdnpoli",,,,0,2,1,0,2025-06-15T17:12:47Z,NA,NA,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3lrnisn5sos2p,,,,,
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lrnxkikgxk22,bafyreifkva6pkhtg4hq5xtarfmvmpceilm4arujmdxgjxmlqzgcl65axgy,mp-bonitazarrillo.bsky.social,Bonita Zarrillo🇨🇦,Breaking: Women’s voices were heard. The Cancer Screening Task Force will modernize thanks to a motion I co-led. The Liberals tried to block it — but we got it passed. Cross-party teamwork saved it. Breast cancer screening starting at 40 could now be a reality. #cdnpoli www.cp24.com/news/canada/...,,,,0,3,8,0,2025-06-15T17:12:07Z,NA,NA,NA,,,,,
at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnx3rpr6c2g,bafyreih77dqpkzqis7icz2pl2nmey3npxcmjxgglmuujva7ndflagk3n6y,liseabetta.bsky.social,,"#Cdnpoli #Abpoli #Airdrie #CorruptCare

@brettmckay.bsky.social is the independent journalist who broke the story.",,,,0,0,0,0,2025-06-15T17:03:51Z,at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnrvkuai22o,at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnrvkuai22o,at://did:plc:yu4dpe6v4q7hhn5gtkvas3dv/app.bsky.feed.post/3lrgdy2c6f22i,,,,,
at://did:plc:x2ge66dlb4pw7ssk2lhte536/app.bsky.feed.post/3lrnwwq6pyk2y,bafyreiaany6y3r7awz6u766woc24g3wwd7swcofels6klmiduk3ztm6x2y,saskboy.bsky.social,Saskboy from Saskatchewan,"So, how do the NDP make Carney pay?
Well, preparing quickly to bring down the government if they don't implement Electoral Reform, and a long list of other essential changes. Fix Bill C2 as well.
The NDP don't have much to lose, while the Liberals do. Canadians will lose the most, true.
#cdnpoli",,,,1,1,4,0,2025-06-15T17:01:05Z,at://did:plc:x2ge66dlb4pw7ssk2lhte536/app.bsky.feed.post/3lrnwwq6cd22y,at://did:plc:x2ge66dlb4pw7ssk2lhte536/app.bsky.feed.post/3lrnwwq6cd22y,NA,,,,,
at://did:plc:x2ge66dlb4pw7ssk2lhte536/app.bsky.feed.post/3lrnwwq6cd22y,bafyreih774m7iwydkgjra7uux5a2iqr7s6jbnbr43wkrsyfxxtch72dvpu,saskboy.bsky.social,Saskboy from Saskatchewan,"It is a minority government. At any time the NDP can decide to end the Carney government.
 What is stopping them? They don't have the money for contesting another election but at any point when Carney's polling numbers fall, they can make him pay.
#cdnpoli",,,,6,1,5,0,2025-06-15T17:01:05Z,NA,NA,at://did:plc:2i7oxduqytwpwssjrxtt2ade/app.bsky.feed.post/3lrnrwifki22r,,,,,
at://did:plc:xuivv5lfdceerbemwheokikj/app.bsky.feed.post/3lrnwr7pxpc2d,bafyreid4c5bxftgg3azc3fhaxyrw3c6r4723eqycma3jygoubew7s3liau,mikebednarski.bsky.social,Michael Bednarski 🇨🇦,"@acoyne.bsky.social Until the NDP takes electoral reform seriously, none of the other parties will think about electoral reform. #cdnpoli",,,,2,2,5,0,2025-06-15T16:57:58Z,NA,NA,NA,,,,,
at://did:plc:3gqcsf6kly6scabus7eqtw2k/app.bsky.feed.post/3lrnwmvbvyc2v,bafyreierv35sl57infruslll6qakagehnrond2li6e4oftvwxhkiu23wai,inthewoodshop.bsky.social,,#ElbowsUp #RESIGNSMITH #NeverUCP #NeverSmith #DanielleSmithlsUnfitToLead #Ableg #Abpoli #Cdnpoli #ABResistance #UCPfail,,,,0,1,1,0,2025-06-15T16:55:35Z,NA,NA,NA,,,,,
at://did:plc:gme47vluegilnoh7pzo3wbwt/app.bsky.feed.post/3lrnwkrlpms25,bafyreifhleajxlmgjscaxavlcdvljq5havcts3c3izepw25vc4su44hgl4,4ndyroo.bsky.social,Andyroo🇨🇦🖖,"Canada kept the Crown as a powerless symbol. The Prime Minister governs, but never is the state. That structure caps authoritarian potential — no leader can claim total symbolic or institutional control. 🇨🇦 #CdnPoli",,,,1,0,1,0,2025-06-15T16:54:26Z,at://did:plc:gme47vluegilnoh7pzo3wbwt/app.bsky.feed.post/3lrnwkper4k25,at://did:plc:gme47vluegilnoh7pzo3wbwt/app.bsky.feed.post/3lrnwkper4k25,NA,,,,,
at://did:plc:pkysaub2s5bbnvszblg7o4js/app.bsky.feed.post/3lrnwjtnglk24,bafyreihu32wtsoiae7glqloeshbca4ivgnv674hh6zsbnrb2jgsjwxxopm,gregmcleanyyc.bsky.social,Greg McLean,"To all of the fathers and to all the men who perform the responsibilities or volunteer duties of fathers for the children in our communities, we today acknowledge your contributions to raising a healthy, happy next generation. Thank you for all you do.

#calgarycentre #yyc #cdnpoli #FathersDay2025",,,,0,0,0,0,2025-06-15T16:53:52Z,NA,NA,NA,,,,,
at://did:plc:e7ejfgs34z7mnycukyutodno/app.bsky.feed.post/3lrnvzluyck2j,bafyreic6xc2mgillwessxctfsi23zxu7th5hofzb3nmnydk67r6m6dccfi,purlgurly.bsky.social,Larissa,"I will absolutely criticize this government when merited, but I’m taking note of @ldobsonhughes.bsky.social’s commentary on this story #CDNpoli",,,,1,1,2,0,2025-06-15T16:44:45Z,NA,NA,at://did:plc:mq6eqje4uglz3bcpi4qubpug/app.bsky.feed.post/3lrntvuxsdk2o,,,,,
at://did:plc:zj2m255qi4ape2kvuzgau7s4/app.bsky.feed.post/3lrnvu57jys2w,bafyreidzrmyl4htxf5pavtbta2hu5xm4u3s3yt4exsgozjulenfa6527xm,llryric.bsky.social,Llyric in Alberta 🇨🇦,Part 5: the “make it make sense” thread. I’ve often wondered why Smith is acting so vociferously against Albertan’s best interests. #abpoli #ableg #cdnpoli,,,,0,1,2,0,2025-06-15T16:41:42Z,NA,NA,at://did:plc:qv226zvzxxabsknefpptvk6r/app.bsky.feed.post/3lrmpeq2l3s2c,,,,,
at://did:plc:mwagtmvsxuqlgte5iqk3fndm/app.bsky.feed.post/3lrnvpnkw7c24,bafyreicdoc5l5x3avkeov75n3kaliq3sppxxfyhtsdfq5vrpdydoopr4yq,lalegault.bsky.social,LA Legault 🍁,"They are disappearing Canadians in Egypt and the Canadian government told them they are on their own because your life in Canada only matters now in relation to your support for Israel.
#cdnpoli",,,,0,6,9,1,2025-06-15T16:39:11Z,NA,NA,at://did:plc:kdi23sgtdhkjlssqgxyejnf3/app.bsky.feed.post/3lrn27r3eyk27,,,,,
at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnvna2qxs2g,bafyreibot72x7nn2wgwzfsajib2cdzstsazarxn2ur7jjvas6xhp42lhyq,liseabetta.bsky.social,,#Cdnpoli #USpoli #Auspol #EU #Ukraine #NoKings,,,,0,0,5,0,2025-06-15T16:37:49Z,NA,NA,at://did:plc:xl3w4e5jxslqeaglaqit2ql3/app.bsky.feed.post/3lrnvkdqfvs25,,,,,
at://did:plc:ldvnqrqk3hghqcu5qj53uahf/app.bsky.feed.post/3lrnvivguq22y,bafyreig2ejcbz7lxnhs6xt354zcjq7l4gbzfp5ufmcv4akh4otwxmmiizi,micropainter.bsky.social,Leeta 🇨🇦,"Hello, Canada.

#CanadaSky #Canada #cdnpoli #Housing #UrbanSkt @mark-carney.bsky.social @coreyhogan.ca @naheednenshi.bsky.social #yyc #yeg #yyccc #yegcc",,,,1,3,6,0,2025-06-15T16:35:25Z,NA,NA,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lrnofd5man23,,,,,
at://did:plc:i2dpzc6vwt6wohl7h3pxowad/app.bsky.feed.post/3lrnvfb2yo224,bafyreig4xy7oestrsssvz5vq436o6obpsnpoz5fqlzlh5ts2wsw3lncykq,ldorak.bsky.social,Ldora🍁🏳️‍🌈🏳️‍⚧️🍉🌻🍄🌱,"@anitaoakvilleeast.bsky.social @mark-carney.bsky.social @liberalca.bsky.social
#cdnpoli
If you have any integrity and desire for Canada to lead in global human rights, THIS should have been your statement:",,,,1,1,2,0,2025-06-15T16:33:23Z,NA,NA,NA,,,,,
at://did:plc:b3nlsopwvdn246ccpxctzsw4/app.bsky.feed.post/3lrnvf3gjsu2u,bafyreifk6wf4n5jcwvq3n4sk5q46fkkfuc27bglxodnmeboyiefvfyi5we,hilltimes.com,The Hill Times,"Opinion:  If Canada wants the strongest economy in the G7, we’ll need to meet a higher environmental standard. #cdnpoli

buff.ly/VZNXZ0z",,,,0,1,11,0,2025-06-15T16:33:16Z,NA,NA,NA,,,,,
at://did:plc:fuak6asmyzr6r34f6er6z4ju/app.bsky.feed.post/3lrnvax6w5c24,bafyreihxxv4p2vpxxdwehpldmtforwsv35javcjekzcdszs73wknb3qqhe,jansplanet.bsky.social,Janet 🇨🇦,"@mark-carney.bsky.social 
Rethink vaccine distribution & allowing Danielle Smith to be the welcoming committee for #G7.
#SovereigntySecurity #EvidenceBasedCare #Science #MAGA #Traitor #CdnPoli #AbPoli",,,,0,9,20,1,2025-06-15T16:31:05Z,NA,NA,NA,,,,,
at://did:plc:ebtnhtvy7hwdtvnotyhg5b3l/app.bsky.feed.post/3lrnv7fzmgs2z,bafyreibujmb5yobjmcy22fvjflncxbj7qu4izbtrdtm4wb6ixdhmqgnlva,dianave.bsky.social,,What a disappointment. #Canada #USA #immigrants #cdnpoli breachmedia.ca/carneys-bord...,,,,0,0,0,0,2025-06-15T16:30:08Z,NA,NA,NA,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3lrnuqbr5ps2l,bafyreienfvifb4ppjbahm5cunphvon4bs4ljqzxettkf36gdhmubi4tktq,jimmydp01.bsky.social,James David Payne,"#Ableg #Cdnpoli 
#Gaza #Palestine",,,,0,1,1,0,2025-06-15T16:21:38Z,NA,NA,at://did:plc:lcc4e7mhwmtblkk4m2bv4vuq/app.bsky.feed.post/3lrntw5pijs2m,,,,,
at://did:plc:uvs6bh6t2qlkyf3hpxfiap7j/app.bsky.feed.post/3lrnum2ap4k2a,bafyreiboxazrfipojhz2rolay325hmp2dun7puvmvvoxsqiemyjnyafwym,zanyantiks.bsky.social,,"@marcmillermp.bsky.social When will they go too far,  calling this orange juice is misleading! Addressing this can show us there are competent managers in Ottawa. Possible political considerations, I don't mind the downside. Industry modifies the juice hugely, disheartening IMO. #cdnpoli",,,,1,1,0,0,2025-06-15T16:19:14Z,NA,NA,at://did:plc:uewxgchsjy4kmtu7dcxa77us/app.bsky.feed.post/3lrntjofyh52w,,,,,
at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnuj6pxfc2g,bafyreifw5v53hpd3xjpdcl22qwjt4xksrtpb2nbda3prpp436kdtzfmd7i,liseabetta.bsky.social,,#USpoli #Cdnpoli,,,,0,1,2,0,2025-06-15T16:17:39Z,NA,NA,at://did:plc:lfxlhdtxkyczcuroq4q2umqy/app.bsky.feed.post/3lrnue64mfs2t,,,,,
at://did:plc:rsvzkqxa2xdojwmjljqzs4ik/app.bsky.feed.post/3lrnufnugzs2q,bafyreicb3jl7hqiuyrk5l52zjkfaguz6c6zym7r3ivrytxajra2alyf5ia,thebreakdownab.bsky.social,The Breakdown AB,"Hey folks! 

With the flood of new information from the sworn statement of Athana Mentzelopolous, by request  we’re gonna re-up BOTH of our dedicated episodes on the whole scandal! 

The two shows will start at 8!

#abpoli #ableg #cdnpoli",,,,6,46,143,6,2025-06-15T16:15:42Z,NA,NA,NA,,,,,
at://did:plc:asel47fmht37vovbucmrpey7/app.bsky.feed.post/3lrnuclaht22o,bafyreib46p32ke6xadctbujjo4grt6phulm7xldn374jcctoqqhvzjj7zm,liseabetta.bsky.social,,#Cdnpoli #USpoli #Auspol,,,,0,3,10,0,2025-06-15T16:13:58Z,NA,NA,at://did:plc:jmmjc6ln34je34zpt3gbw4n2/app.bsky.feed.post/3lrjsdecc5c2x,,,,,
at://did:plc:elnz6mx3zihktajgkrq4eefa/app.bsky.feed.post/3lrnu3ds4vc23,bafyreib7wccz5qr62yz7uo2ki4dxnlgik57yp72brbguog2o5phy3ccu7y,angel-ajs.bsky.social,Angela Stanfield Co-owner of 🇨🇦,"🇨🇦/🇺🇸The Planet D are bringing updated receipts of the open fascism by Trump & Co. They are also bringing strategies for the world to use, because this can spread if we don’t stand up and say NO.
@theplanetd.bsky.social

#usapoli
#cdnpoli
#fightfascsim
#protestTrump
#elbowsup

youtu.be/7DtRMtTe4oA?...",,,,1,0,4,1,2025-06-15T16:09:57Z,NA,NA,NA,,,,,
at://did:plc:62gbuc4mela3mnxwamwku2gr/app.bsky.feed.post/3lrnu37pbfc2a,bafyreidkj3yiofl7vnaovt2ifz25sgyl7jgdp22iyjygw64nflfeol2ds4,dejayk.bsky.social,Dennis Koch,"On Saturday, The L.A.P.D., under someone's orders incited violence against peaceful protestors. You now know. News is everywhere. Now tell what you think here:

#USA #uspoli #MeidasTouchNetwork #NoKingsDay #Canada #cdnpoli #UK #Australia #EU #Trump #News #Politics #LosAngeles #California #LAPD",,,,0,0,0,0,2025-06-15T16:09:56Z,NA,NA,NA,,,,,
at://did:plc:pt3474vrtb7x3bybl26sdyls/app.bsky.feed.post/3lrntq5d5m22m,bafyreibibj7susxucbcq463jgglrfubkj5jbgy6so3kdznzxwmhmoqu6em,ysjsaffar.bsky.social,Saffar,"“The #NationalPost systematically rewrites wire stories to include loaded anti- #Palestinian language, omit the context of #occupation, and frame stories around #Israeli viewpoints, a comprehensive data analysis shows.”
#cdnpoli #CeaseFireNow",,,,0,1,2,0,2025-06-15T16:03:42Z,NA,NA,NA,,,,,
