uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,quote_count,bookmark_count,indexed_at,created_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv2bwcqo2i23,bafyreia3ple3nwzj5qjalpgmxtinqwss3shthxad65guutb6hdjed76k2a,canadareport.org,Canada Report,"Eldorado Gold Announces First Copper-Gold Concentrate at Skouries

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy 
Read Original Article 🔗",,,,0,0,1,0,0,2026-09-09T00:31:23Z,NA,NA,NA,NA,,,,,
at://did:plc:dgqy3ilac6mklabi55uaabyi/app.bsky.feed.post/3mv2boelwlc2r,bafyreic5yzfp3vua4riene6drrxkcqyjbsxygxdjefmglfdc76wsshs76u,stribeprogblog.bsky.social,"Scott Tribe -A proud ""Ketchup Chip Nationalist"" member","this is interesting

#cdnpoli #uspoli #Canada",,,,3,4,6,0,0,2026-09-09T00:26:57Z,2026-09-09T00:26:56Z,NA,NA,NA,,,,,
at://did:plc:w7yhpanniwt2sweiorkvec7j/app.bsky.feed.post/3mv2azj7zvs2t,bafyreich5skkkya2cy24yrhinzndvuaf6z6jqjiwkkpdjspmyk3vq2xk7i,luciecatnip.bsky.social,Lucie🐈‍⬛Catnip ,"I'm no economist but it seems to me that if you ban and tariff goods from other countries that you don't have the immediate capacity to produce yourself, you're kind of shooting yourself in the foot, aren't you?

#cdnpoli",,,,3,4,23,0,0,2026-09-09T00:15:17Z,2026-09-09T00:15:16Z,NA,NA,NA,,,,,
at://did:plc:eix3tk3r26zi2p3vyreh3k3b/app.bsky.feed.post/3mv2auvi2yc2t,bafyreid7lrbq6faokw64ukw6lcrp6uu7yhhjy7imc5bifbelybfmipjcni,atomicker.bsky.social,NA,"""They like you very much, but they are not the hell your whales.""

#StarTrek #Canada #CDNPoli #BCPoli #SaveTheOrcas #NoPipelines #ClimateCrisis #StarTrekIV #TheOneWithTheWhales #TheVoyageHome",,,,0,2,3,0,0,2026-09-09T00:12:43Z,2026-09-09T00:12:42Z,NA,NA,NA,,,,,
at://did:plc:z4chll7ppkzcaearqfhpnczq/app.bsky.feed.post/3mv2atrwinc2l,bafyreif2sbvubkdedny43injl26xaz4sm53lppyv5roekhpzgquezvo6y4,modernmaven.bsky.social,Modern Maven,"""What we're doing it working. We're just getting started."" - Prime Minister Mark Carney. BUY CANADIAN. ""The president is unhinged."" - BC Premier David Eby. Canadians are never that sorry that they would bend over for a goof pedophile. Hail no. SHOP CANADA ❤️🤍❤️ #CanadaStrong #cdnpoli #uspoli #elbowsup",,,,0,1,3,0,0,2026-09-09T00:12:05Z,2026-09-09T00:12:04Z,NA,NA,NA,,,,,
at://did:plc:w7yhpanniwt2sweiorkvec7j/app.bsky.feed.post/3mv2atoaq3k2t,bafyreibgf6xamgen7fqhusapu4hgw56rdsuxezuvg6atrjjm7tji4qplii,luciecatnip.bsky.social,Lucie🐈‍⬛Catnip ,"The tantrums continue.

His decision to ban Canadian goods from US government contracts might be a problem for the US military, n'est-ce pas?

#cdnpoli

www.ctvnews.ca/world/trumps...",,,,2,2,6,0,1,2026-09-09T00:12:05Z,2026-09-09T00:12:00Z,NA,NA,NA,,,,,
at://did:plc:w3uuhg5tiscgjcxrsznnxbof/app.bsky.feed.post/3mv2ano33ys2z,bafyreiheoto47avo6otlysu6mouzzyi25u46ebizz6zs3yssbwqgdmlff4,leechamberland.bsky.social,Lee in Vancouver 🇨🇦,"Former Prime Minister Jean Chrétien:  ""Lake Ontario is not suffering. It's a lake.""  😂✔️
#cdnpoli",,,,2,2,15,0,0,2026-09-09T00:08:41Z,2026-09-09T00:08:39Z,NA,NA,NA,,,,,
at://did:plc:dnne5gbk6yjt4ej7as4x3ikl/app.bsky.feed.post/3mv2ambnopc2m,bafyreiezcre4voufwssukhgxmowsdiugwad22cpzqz5l5zbxvez5hybbua,bluetrends.bsky.social, Bluesky Feeds and Trends 📌,"I've started a Bluesky feed — Canada Counter-Tariffs: govt statements, media, analysis & public reaction on retaliatory tariffs. #cdnpoli 🇨🇦

",,,,0,0,4,0,1,2026-09-09T00:07:53Z,2026-09-09T00:07:52Z,NA,NA,at://did:plc:dnne5gbk6yjt4ej7as4x3ikl/app.bsky.feed.generator/canada-imposes-counter-tariffs-on-u.s.,,,,,
at://did:plc:bqvcoxdpr4lp3qmq5cng2w4i/app.bsky.feed.post/3mv2agzdfd22b,bafyreib4l4naxrl7ks7clk7qakxzqbm5w237hmxhafmw4xyolqjx4ij2si,ogcanada.bsky.social,Unapologetic Lee 🇨🇦,"Dear Canada, 

My instinct when learning about Trump's new attacks is to finally hit somewhere that really hurts. 

Our energy resources are our greatest leverage. 

But, Trump isn't well. 

If we counter, so will he. 

I think we should focus on building. financialpost.com/news/economy... #cdnpoli",,,,3,6,21,0,0,2026-09-09T00:04:59Z,2026-09-09T00:04:56Z,NA,NA,NA,,,,,
at://did:plc:aoy54lmno5k2deofeptqzxhg/app.bsky.feed.post/3mv2afwnfs227,bafyreiay7ossolketkskl4fddky22x4ivs6iupe2qgmfeqwksqxrwuv64q,realmatthopkins.bsky.social,RealMattHopkins,"Canadians need to double-down on the boycott of all things American. Is it going to be easy? Nope. It's super inconvenient but the It's time to put the United States in the rearview mirror. Clearly, America can't manage its affairs in a coherent manner anymore. #CDNpoli www.cbc.ca/news/livesto...",,,,1,3,9,0,0,2026-09-09T00:04:21Z,2026-09-09T00:04:19Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv2aakbfy52d,bafyreigisqhm7xtvbstbpnwjwfp45y3h27cj5st3wwmccdjckbacatld4a,canadareport.org,Canada Report,"Il veut sortir du pénitencier | Guy Turcotte devant les commissaires, mais la décision restera secrète

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-09T00:01:19Z,NA,NA,NA,NA,,,,,
at://did:plc:mwagtmvsxuqlgte5iqk3fndm/app.bsky.feed.post/3mv2a6wck5s2n,bafyreiddhcp3unw34wvl3viavendehwgafgxyfaouztol5e4jdvakwwoze,lalegault.bsky.social,Arrête Mark Carney ⚜️,Everything happening to Canadians now is because he decided to protect largely foreign owned energy companies and throw us to the wolves. #polcan #cdnpoli,,,,1,2,4,0,0,2026-09-09T00:00:28Z,2026-09-09T00:00:24Z,NA,NA,NA,,,,,
at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv2a6sgmu222,bafyreicdl43frp5u63ymt4y2brftlzzsf7oqc4bpysyfbs2xotkrsxnkvi,trendtags.bsky.social,Trending Tags (Beta),"🌟 BlueSky trending hashtags (1h):

#art #bb28 #furryart #paws4music #furry #cdnpoli #nsfw #zelda #aiイラスト #vore #oc #섹블 #8weekstoabluewave #fanart #deltarune",,,,0,0,1,1,0,2026-09-09T00:00:20Z,2026-09-09T00:00:20Z,NA,NA,NA,,,,,
at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv2a6rnyzb2d,bafyreih4qvr5o34z3yhlc5l73bs74qyvynty5igjcpwjnc4a2lk4rf2vs4,trendtags.bsky.social,Trending Tags (Beta),"🔥 BlueSky trending hashtags (30m):

#art #bb28 #nsfw #deltarune #섹블 #furry #furryart #cdnpoli #paws4music #fanart #oc #aiイラスト #canada #toriel #nature",,,,0,0,2,1,0,2026-09-09T00:00:20Z,2026-09-09T00:00:19Z,NA,NA,NA,,,,,
at://did:plc:k6a35s56ijvrb4zjkq4ojll5/app.bsky.feed.post/3mv2a6red532i,bafyreihpivfshxqqze6gwy42fddxqsb4p6w32pexjopj4bustunv5olode,toptags.bsky.social,Trending Hashtags,"🚀 BlueSky trending hashtags (15m) #16-30:

#startrek #aiイラスト #cdnpoli #tummytuesday #birds #abdl #magicthegathering #mtg #digitalart #nature #aiart #photography #illustration #펨섭 #booksky

👇 #1-15 trending hashtags",,,,0,0,3,0,0,2026-09-09T00:00:19Z,2026-09-09T00:00:19Z,NA,NA,at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv2a6qw7cu22,,,,,
at://did:plc:3c5jgoau5nb42r6ecka4pmpw/app.bsky.feed.post/3mv2a5f5m6c2o,bafyreiglvazrlprpzgz4zifbf655oc7lqqh5ggb6rmfux3vkptpb72hmwu,br00t4c.bsky.social,br00t4c,"'Everyone is upset!' Red state candidate calls Trump's jet threat a 'no-win' move 

#imbecile #TradeWar #cdnpoli #Bombardier #Kansas 

www.rawstory.com/canada-tarif...",,,,1,2,8,0,0,2026-09-08T23:59:34Z,2026-09-08T23:59:33Z,NA,NA,NA,,,,,
at://did:plc:r5fafhvk53vxf5p7gg7xptd2/app.bsky.feed.post/3mv2a4s4qrk2o,bafyreieed33bb3gwa7hocpnpto6oimrkf2dcwieazqafnkwnymzkryi5yi,deaph-mckneticc.bsky.social,🇨🇴Deaph 🇨🇦McKneticc🇺🇦," If we're going to be serious about distancing ourselves from US influence and propaganda, then it needs to start with disentangling big tech from our public services.
#CDNPoli",,,,1,0,4,0,0,2026-09-08T23:59:13Z,2026-09-08T23:59:13Z,NA,NA,NA,,,,,
at://did:plc:qznew7o42qmyk4xhp6rhhrwk/app.bsky.feed.post/3mv2a222qyk2d,bafyreihtqz2zvvf7es277grjaw5vsxsb7mgvej4gxpypzlgb6a6x5tmwuy,mcvmark.bsky.social,Mark McVittie,I think we should 'double down' on getting rid of the traitorous Premier Smith #CdnPoli #BCPoli #ABPoli,,,,2,3,17,1,0,2026-09-08T23:57:43Z,2026-09-08T23:57:40Z,NA,NA,NA,,,,,
at://did:plc:lanvmgthztbuwa3ieqcrzsys/app.bsky.feed.post/3mv27z5jfhc2y,bafyreiffrn62i64xsplgxvs7b5nkt2n3p3okwt6zp7bczhfbchswhjhygu,hab3261.bsky.social,Hazel B. 🇨🇦,"Good history lesson here.
I voted by special-ballot (mail-in) 
specialballot.elections.ab.ca/index/8400

#abpoli #ableg #cdnpoli",,,,0,10,25,0,1,2026-09-08T23:57:13Z,2026-09-08T23:57:10Z,NA,NA,NA,,,,,
at://did:plc:jw3ocg24thye7i5sjjhia62e/app.bsky.feed.post/3mv27vwblrk23,bafyreifcfrr53mpvf5hiwykhkkwhpknd46qz6tvnu3wqpmqpg3gk2axame,markhamhislop.bsky.social,Markham Hislop,"Jared Wesley: Canada Isn’t Broken. Alberta Should Lead It, Not Leave It

Best interview ever with @DrJaredWesley. My favourite part was the discussion about renewing the sinews of federal democracy. 

Democratic revitalization, if we act.
#ableg #cdnpoli 
youtu.be/zgAMOos5sK4",,,,3,9,32,1,2,2026-09-08T23:55:24Z,2026-09-08T23:55:22Z,NA,NA,NA,,,,,
at://did:plc:ng6jgxwgthyawxyj6fvqjcys/app.bsky.feed.post/3mv27t6cjqk2c,bafyreigdeynksg2ezlznwjwzo3rx566tyxaotimjbfzps7zgna2gdzxmsm,mrpeanut.bsky.social,,"@mark-carney.bsky.social 
@cfrechette.bsky.social 
@daveeby.bsky.social 
@scottmoe.bsky.social 
#cdnpoli #Canada #Ontario #Ottawa @mtlgazette.bsky.social @thestar.com",,,,0,0,0,0,0,2026-09-08T23:53:51Z,2026-09-08T23:53:50Z,NA,NA,at://did:plc:ng6jgxwgthyawxyj6fvqjcys/app.bsky.feed.post/3mv27lhkumc2c,,,,,
at://did:plc:bqvcoxdpr4lp3qmq5cng2w4i/app.bsky.feed.post/3mv27pczscc2b,bafyreihslgcge3cdcsvdyfdbzqcmuupcmm6ukzw6kyuge7n27cirtqrooa,ogcanada.bsky.social,Unapologetic Lee 🇨🇦,"Guess renaming the lake wasn't enough for him. 

TBH, it's getting old. #cdnpoli",,,,1,1,9,0,0,2026-09-08T23:51:41Z,2026-09-08T23:51:41Z,NA,NA,at://did:plc:yzjmgg6uorsfs2bm6txotdx6/app.bsky.feed.post/3mv276tif7s2w,,,,,
at://did:plc:yzjmgg6uorsfs2bm6txotdx6/app.bsky.feed.post/3mv27n2bnd22y,bafyreidrkukczdarw7skdytuibvfufcukefzmofcddlmqy56zl7qwatq34,davenlsn.bsky.social,Dave Nelson 🇨🇦,"Canada and Poland have  signed a new Defense Cooperation Agreement in Kielce, Poland, deepening a military and industrial relationship both countries have been building for months.
#CanadaSky #cdnpoli

thedeepdive.ca/canada-and-p...",,,,0,24,60,4,0,2026-09-08T23:50:28Z,2026-09-08T23:50:24Z,NA,NA,NA,,,,,
at://did:plc:5kaqcrnprfw5ajrjnmgxfult/app.bsky.feed.post/3mv27hmcum22q,bafyreie2onugn6knhxn6pgtplxs3gzovwhvpwc34zyjngzwuzg4vybu2ma,sandrallester.bsky.social,Sandra L Lester 🇨🇦 #KillBill22,"How do I find Canadian-made building products, appliances and interior finishes? Is there a database?
#CdnPoli",,,,2,0,1,0,0,2026-09-08T23:47:23Z,2026-09-08T23:47:22Z,NA,NA,NA,,,,,
at://did:plc:w7yhpanniwt2sweiorkvec7j/app.bsky.feed.post/3mv27egj6j22t,bafyreieaacazgmh2vnk4vawlj45p2b2gqwfsdyzdi7vfhwukpdduvgj6t4,luciecatnip.bsky.social,Lucie🐈‍⬛Catnip ,"#cdnpoli

🎯",,,,0,2,15,0,1,2026-09-08T23:45:36Z,2026-09-08T23:45:35Z,NA,NA,at://did:plc:erwcofx42b24pekytwhgwsk3/app.bsky.feed.post/3muztbdaxq22q,,,,,
at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv27dwcw6o2n,bafyreidjdl2fiezjiyk7pxx2rtucrb4ng3ffenmgffhh2uukgvvgft3twa,trendtags.bsky.social,Trending Tags (Beta),"🚀 BlueSky trending hashtags (15m):

#bb28 #art #paws4music #nsfw #usopen #섹블 #furryart #cdnpoli #furry #fanart #canada #oc #야노 #aiイラスト #deltarune",,,,0,0,3,1,0,2026-09-08T23:45:18Z,2026-09-08T23:45:18Z,NA,NA,NA,,,,,
at://did:plc:bqvcoxdpr4lp3qmq5cng2w4i/app.bsky.feed.post/3mv27cdqsas2b,bafyreih7a53ymkbw3knuop4gpes3zakslupasvhlmmp3rvewmcceojlkh4,ogcanada.bsky.social,Unapologetic Lee 🇨🇦,"The recall is classified as a Class I recall, the USDA's most serious recall classification, indicating there is a reasonable probability that consuming the products could cause serious adverse health consequences or death. www.foxbusiness.com/economy/more... #cdnpoli #uspol",,,,1,1,7,0,0,2026-09-08T23:44:28Z,2026-09-08T23:44:25Z,NA,NA,NA,,,,,
at://did:plc:v3eup4rzroyniw2x7bmsdzgt/app.bsky.feed.post/3mv26oga3yc2r,bafyreiapytatv7fmroeu3u3m5uq5hxgxhds75tqviwmdrdfg4zgresetwu,spudislander45.bsky.social,Spudislander45 🇨🇦❤️🌎💪🫡,"#SouthPark is rebranding as “South America” 

“inspired by the bravery of #Apple and #Google… we are changing the name of South Park to #SouthAmerica.” #cdnpoli #uspoli #CanPoli

New season SEPT 16 😂🤣🇨🇦",,,,0,3,13,0,0,2026-09-08T23:33:17Z,2026-09-08T23:33:17Z,NA,NA,NA,,,,,
at://did:plc:ng6jgxwgthyawxyj6fvqjcys/app.bsky.feed.post/3mv26ntqt3k2c,bafyreigwjo2epzqbgbn6h5a3jz2wge5b53ekfc3smoiey3zmk63qjmkqlu,mrpeanut.bsky.social,,"@mark-carney.bsky.social 
@cfrechette.bsky.social 
@daveeby.bsky.social 
@scottmoe.bsky.social 
#cdnpoli #Canada #Ontario #Ottawa @mtlgazette.bsky.social @thestar.com",,,,0,0,0,0,0,2026-09-08T23:32:58Z,2026-09-08T23:32:57Z,NA,NA,at://did:plc:ng6jgxwgthyawxyj6fvqjcys/app.bsky.feed.post/3mv26achins2c,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv26ksjtab2d,bafyreihthobs4ro5yar6j5gpcklf6h7hdnrs4fb5dpxqvqkej7cokoxuc4,canadareport.org,Canada Report,"Farmers embrace AI more than any other tech, McKinsey says

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-08T23:31:16Z,NA,NA,NA,NA,,,,,
at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv26j4veho2p,bafyreieeszfaqncrqkpvsm3ui56ha3gbj6vyydsoikjshkctmplhspfmxa,trendtags.bsky.social,Trending Tags (Beta),"🔥 BlueSky trending hashtags (30m):

#bb28 #art #furryart #furry #8weekstoabluewave #paws4music #cdnpoli #nsfw #gay #aiイラスト #oc #usopen #startrekday #fatfur #zelda",,,,0,0,2,1,1,2026-09-08T23:30:19Z,2026-09-08T23:30:19Z,NA,NA,NA,,,,,
at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv26j4chtf2v,bafyreiaot4ycplryko6tzf54iu4roq7w4wp4phf5qxcelsssrjvy7dllbq,trendtags.bsky.social,Trending Tags (Beta),"🚀 BlueSky trending hashtags (15m):

#bb28 #furryart #furry #art #nsfw #oc #startrekday #paws4music #8weekstoabluewave #aiイラスト #vore #cdnpoli #fanart #usopen #sunsetchat",,,,0,0,2,1,0,2026-09-08T23:30:19Z,2026-09-08T23:30:18Z,NA,NA,NA,,,,,
at://did:plc:mxc7liuon6iq5gzapmmwkq22/app.bsky.feed.post/3mv26gui2bk2w,bafyreiaejp222b7wzodseium3hoeivi2wbgrpffbe2eatn27eatboxhkt4,youranoncentral.bsky.social,Anonymous,"Trump is crashing out at Canada's response to his tariff attacks. 

Trump is claiming that he's directing the (GSA) and USTR to begin removing Canadian-origin products from US government procurement programs. That's 50B in Canadian goods that will now go to the EU instead. #cdnpoli",,,,21,118,386,8,4,2026-09-08T23:29:05Z,2026-09-08T23:29:03Z,NA,NA,NA,,,,,
at://did:plc:76e4qryfph6q4wmz3li6v2l6/app.bsky.feed.post/3mv26dri5a22u,bafyreignkrdewdlwv3os5ifhgar75emquztlze2vofjqfyqyxclrldlbra,stacescases2.bsky.social,StacesCases2 🇨🇦 📎,"#ScottGalloway and #JessicaTarlov break down a packed Tuesday, starting with the news that Canada's counter-tariffs are officially in effect — and Trump is escalating rather than negotiating. In recent days he has threatened to bar #Bombardier from the US market 🇨🇦 🇺🇸 #Cdnpoli
youtu.be/q4q9oB8-6hw?...",,,,0,5,6,0,1,2026-09-08T23:27:21Z,2026-09-08T23:27:19Z,NA,NA,NA,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3mv26aum2rs2v,bafyreifsg54ouu72nkiza2ydrijrewoo7awlawe3bn3dqyfhb2zpiaumby,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,@armstrongcbc.bsky.social you never answered Ian on CBC Ntl what do you think 🇨🇦 should do? Capitulate? Give up our sovereignty? All so big biz & their stock holders can get back to making $? Sounds to me like this is exactly what you want just to have a deal so big biz shareholders r happy. #cdnpoli,,,,0,2,3,0,0,2026-09-08T23:25:43Z,2026-09-08T23:25:42Z,NA,NA,NA,,,,,
at://did:plc:lyvztfv2xp5su33ype2ddqgk/app.bsky.feed.post/3mv267vzegc2q,bafyreie5z6zch2hpr6jbe6en3dy557yc2vtdg6o2v7nmfinydxxnwsyiee,bibliophile99.bsky.social,Serena,"#cdnpoli

Trump signs executive order to ban certain Canadian goods, including alcohol. Live updates here. www.ctvnews.ca/world/trumps...",,,,0,0,1,0,0,2026-09-08T23:25:11Z,2026-09-08T23:25:10Z,NA,NA,NA,,,,,
at://did:plc:lyvztfv2xp5su33ype2ddqgk/app.bsky.feed.post/3mv267cyh322q,bafyreihveg2uiusbu3z5x32m4veoosffeae7yk6v56a6nlcjjcdj4dl4ha,bibliophile99.bsky.social,Serena,#cdnpoli @justme113.bsky.social @joyfulnesstoo.bsky.social,,,,2,1,3,0,0,2026-09-08T23:24:56Z,2026-09-08T23:24:50Z,NA,NA,NA,,,,,
at://did:plc:gktv6ywcopj34zpo2vqao5wi/app.bsky.feed.post/3mv265eh7z224,bafyreigw3iiyahna4tktmxluihiqnlofu6v7unyp7j7fz3iznqsihhzapy,brad365.bsky.social,Brad365,"Trump hits Canada with new trade measures, barring certain Canadian imports including alcohol
#cdnpoli 
www.cbc.ca/news/livesto...",,,,2,2,5,0,0,2026-09-08T23:23:46Z,2026-09-08T23:23:44Z,NA,NA,NA,,,,,
at://did:plc:mwagtmvsxuqlgte5iqk3fndm/app.bsky.feed.post/3mv25us7pm22n,bafyreidfrxxpkutipqo3jynn7csem2dn4mrboz3g2jhrzszu7jjekss76i,lalegault.bsky.social,Arrête Mark Carney ⚜️,Under the guise of a regular trade war update the Prime Minister of Canada decided to take Pierre Poilievre’s lead and try to rehabilitate a man so racist and problematic that Canadian Schools have taken his name off their buildings. He owes everyone an apology. #cdnpoli #polcan,,,,1,5,12,8,1,2026-09-08T23:18:59Z,2026-09-08T23:18:57Z,NA,NA,NA,,,,,
at://did:plc:bke6jjgklvnkfrnv5av47wbt/app.bsky.feed.post/3mv25srkhrs2x,bafyreihp3l6z2mjetiod6qbqghfg4xoeonaa6svqlxy4j6cxglpis4yx2m,augustina.bsky.social,Augustina,"British Columbia

#Canada 🇨🇦🇨🇦🇨🇦

We stand together

#ShopCanadian
#TravelCanada
#SupportSmallBusinessCanada
#ElbowsUp
#cdnpoli",,,,0,2,7,0,0,2026-09-08T23:17:50Z,2026-09-08T23:17:49Z,NA,NA,at://did:plc:wwbowe7waed5lxgwcqhj4rr7/app.bsky.feed.post/3muzvyksmkk2t,,,,,
at://did:plc:ojmbkta5v4dxvsxcn5uhssar/app.bsky.feed.post/3mv25s2qt5k2v,bafyreih2elty6wacmbflnile27np3lhmdeiriyylvj4tsva6e65zinjde4,ayan604.bsky.social,Andy Yan,"Canada will endure.

""Canada’s Carney Doubles Down on Pivot Away from the United States""

#cdnpoli

GIFT LINK: www.nytimes.com/2026/09/08/w...",,,,0,5,18,0,0,2026-09-08T23:17:28Z,2026-09-08T23:17:25Z,NA,NA,NA,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3mv25qswsls2m,bafyreife6bqnyfrtudyhormflnuzbpxtoolau5osuwjo7hl7zmnp2r4g4u,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,So the clown hits back announcing just now long list of product bands into 🇺🇲. Additional to procurement band. Long long list. The economic starvation to cause 🇨🇦 capitulation is full on. Its going to be very tough🇨🇦. Hold on we need to do this. We cant capitulate. He wants 🇨🇦.We cant be 🇺🇲n. #cdnpoli,,,,1,6,25,1,0,2026-09-08T23:16:43Z,2026-09-08T23:16:43Z,NA,NA,NA,,,,,
at://did:plc:oqxoq7btbkztewuzmallzuvo/app.bsky.feed.post/3mv25ogflls2l,bafyreicehkxembrpft5r6ixx256fqy2fdutzhyaqd4nvrolx6mp63sd6ve,lukaszukab.bsky.social,Hon. Thomas A. Lukaszuk,"Former Senator, Progressive Conservative MP and Canadian legend, Doug Roche, paid our #ForeverCanadian volunteers a surprise visit with words of encouragement.

Amazing Canadian!

#cdnpoli #ableg",,,,1,14,70,0,1,2026-09-08T23:15:27Z,2026-09-08T23:15:23Z,NA,NA,NA,,,,,
at://did:plc:k6a35s56ijvrb4zjkq4ojll5/app.bsky.feed.post/3mv25ocjyen2l,bafyreid6z7fnxpfffp7rkefduzpglp2zeznwubauqex2vmd75wszxogrmy,toptags.bsky.social,Trending Hashtags,"🚀 BlueSky trending hashtags (15m) #16-30:

#porvocê #anal #sunsetchat #photography #startrekday #breeding #digitalart #bareback #zelda #raw #cdnpoli #イマソラ #bb #hentai #astros

👇 #1-15 trending hashtags",,,,0,0,1,0,0,2026-09-08T23:15:19Z,2026-09-08T23:15:18Z,NA,NA,at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv25obqsh62n,,,,,
at://did:plc:76e4qryfph6q4wmz3li6v2l6/app.bsky.feed.post/3mv25nog6xc2u,bafyreidgmj2bdjnijubgf65tfpoi6fywsstowsizo4jcm7kv46mfqpw6lq,stacescases2.bsky.social,StacesCases2 🇨🇦 📎,"@mspopok.bsky.social reports on what real leadership looks like, as Prime Minister @markcarney.bsky.social doesn't blink and strengthens his bargaining position against the US by imposing crippling tariffs that hit Trump with the #Midwest voters! 🇨🇦 🇺🇸 #Cdnpoli #Cdnsecurity 
youtu.be/7VhM7fmB0WA?...",,,,0,2,4,0,0,2026-09-08T23:14:59Z,2026-09-08T23:14:58Z,NA,NA,NA,,,,,
at://did:plc:zkx5ssoe4pq7pfmckyqumax5/app.bsky.feed.post/3mv25myx3nk2m,bafyreig27bjypoxnh3lsbckd25cunpzzu726o37n2skw73vkks73i2oxhe,traveling4life.bsky.social,Traveler,❤️ this! 🙌 to Eby #CdnPoli,,,,0,3,5,0,0,2026-09-08T23:14:36Z,2026-09-08T23:14:36Z,NA,NA,at://did:plc:5bgeg5epcdwzdtnavkddal6u/app.bsky.feed.post/3mv25eslwe72w,,,,,
at://did:plc:5bgeg5epcdwzdtnavkddal6u/app.bsky.feed.post/3mv25eslwe72w,bafyreifaifglrm7x4hj6qv7zuquzozxis4gfojswqslxha33ckgb57qf3e,sitkamedia.bsky.social,Sitka Media,"BC is installing new signs along the Canada-US border declaring the province will “NEVER be the 51st state.”

Premier David Eby says the signs send a “uniquely Canadian message” amid escalating tensions with US President Donald Trump.

🔗 Read more: https://loom.ly/2GQvPjc

#bcpoli #cdnpoli",,,,0,1,9,1,0,2026-09-08T23:10:01Z,2026-09-08T23:10:00Z,NA,NA,NA,,,,,
at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3mv2556xmp22y,bafyreibnovaejwls37yuvktew7odfjgejvsfesmfvj44p2fglvhoplvaaa,leftcoasttreefrog.bsky.social,Left Coast Tree Frog 🕊️,"The Associated Press says it will still refer to Lake Ontario, not Lake America.
#cdnpoli
www.winnipegfreepress.com/canada/2026/...",,,,2,3,14,0,1,2026-09-08T23:05:46Z,2026-09-08T23:05:45Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv24vewtvu2s,bafyreiad3qnl4q2z37i3dq6l3q7shki4rvxw636hqwf2aqzscqpewcbtly,canadareport.org,Canada Report,"Selon une étude | Les microplastiques pourraient propager la pollution

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-08T23:01:23Z,NA,NA,NA,NA,,,,,
at://did:plc:rkyu6mb3uieyk6nel54xwisl/app.bsky.feed.post/3mv24u3nmyc2l,bafyreiez6lkljknb6jjxgh577jrnkf62z72z6gdeu66matv5mqhyxrrvk4,smikooman.bsky.social,Doug Johnson 🇨🇦,"B.C. Premier David Eby dons a Kenora, ON dinner jacket to say ""We're all in this together"" (à la Red Green). 

New signs are going up at B.C. borders: ""Welcome to British Columbia, Canada. Strong, proud, and will never be the 51st state. Sorry.""
🇨🇦💪 #CdnPoli",,,,3,5,19,0,0,2026-09-08T23:00:42Z,2026-09-08T23:00:39Z,NA,NA,NA,,,,,
